depth,thickness
1258.619906,1.253
1258.856906,0.237
1259.432906,0.576
1259.813906,0.381
1260.710906,0.897
1261.286906,0.576
1261.828906,0.542
1262.353906,0.525
1262.971906,0.618
1263.445906,0.474
1264.267906,0.822
1264.859906,0.592
1265.367906,0.508
1265.850906,0.483
1267.315906,1.465
1267.908906,0.593
1268.534906,0.626
1268.898906,0.364
1269.500906,0.602
1270.024906,0.524
1270.566906,0.542
1270.897906,0.331
1271.328906,0.431
1271.769906,0.441
1272.370906,0.601
1272.878906,0.508
1273.750906,0.872
1274.334906,0.584
1275.080906,0.746
1275.317906,0.237
1275.562906,0.245
1276.155906,0.593
1276.511906,0.356
1277.019906,0.508
1277.730906,0.711
1278.246906,0.516
1278.924906,0.678
1279.279906,0.355
1279.813906,0.534
1280.135906,0.322
1281.015906,0.88
1281.455906,0.44
1282.074906,0.619
1282.531906,0.457
1283.242906,0.711
1283.615906,0.373
1285.977906,2.362
1286.468906,0.491
1287.052906,0.584
1287.713906,0.661
1288.695906,0.982
1289.102906,0.407
1290.262906,1.16
1290.668906,0.406
1291.151906,0.483
1291.574906,0.423
1292.031906,0.457
1292.531906,0.5
1293.301906,0.77
1293.809906,0.508
1294.292906,0.483
1294.639906,0.347
1294.995906,0.356
1295.291906,0.296
1295.782906,0.491
1296.189906,0.407
1296.714906,0.525
1297.205906,0.491
1297.747906,0.542
1298.196906,0.449
1298.771906,0.575
1309.940906,11.169
1310.346906,0.406
1310.575906,0.229
1311.015906,0.44
1311.337906,0.322
1311.853906,0.516
1312.302906,0.449
1312.624906,0.322
1313.090906,0.466
1313.572906,0.482
1313.852906,0.28
1314.267906,0.415
1314.775906,0.508
1314.978906,0.203
1315.325906,0.347
1315.782906,0.457
1316.129906,0.347
1316.604906,0.475
1317.196906,0.592
1317.518906,0.322
1318.229906,0.711
1318.788906,0.559
1319.440906,0.652
1320.363906,0.923
1320.931906,0.568
1322.302906,1.371
1323.598906,1.296
1324.351906,0.753
1325.054906,0.703
1325.630906,0.576
1326.375906,0.745
1327.188906,0.813
1327.527906,0.339
1328.314906,0.787
1328.737906,0.423
1329.381906,0.644
1329.838906,0.457
1330.626906,0.788
1331.295906,0.669
1331.820906,0.525
1332.133906,0.313
1332.946906,0.813
1333.750906,0.804
1334.546906,0.796
1335.130906,0.584
1335.918906,0.788
1336.976906,1.058
1337.815906,0.839
1339.051906,1.236
1339.855906,0.804
